用户id,用户,评论日期,评论内容
2165045457,chocolate_biscuit,Wed Jan 25 04:22:13 +0800 2023,郭导早点睡吧，早睡早起好干活[贊][doge][贊]
2675614922,赠词,Wed Jan 25 04:15:46 +0800 2023,卧槽我也睡不着
1834635612,胡碴子两脚兽,Wed Jan 25 04:15:26 +0800 2023,赶紧睡吧，注意身体[开学季][开学季]今天中午我去二刷杜比影院的
5157751499,清月_二郎十八吟,Wed Jan 25 04:14:16 +0800 2023,你好棒！你是中国电影的希望 想看球3456 请照顾好自己 一直拍下去吧[许愿星]�
6417521867,啵啵啵草莓糖,Wed Jan 25 04:09:51 +0800 2023,加油加油加油
5859344393,ZyJJJack_Rose,Wed Jan 25 04:08:58 +0800 2023,我还在刷流浪地球 没想到郭导也没睡！
2823498892,芋泥啵啵奶茶多加点芋泥吼,Sat Jan 28 17:36:16 +0800 2023,我想看球3⃣️
6255923441,_萬物有靈_,Fri Jan 27 14:15:51 +0800 2023,好喜欢真诚的郭导 待会儿就打算去看球2啦！
3675961500,摩卡卡卡卡,Thu Jan 26 10:10:51 +0800 2023,辛苦郭导[泪][泪][泪]流浪地球2太太太太好看了[泪][泪]球球了，3赶紧上吧
5861743051,哇咔咔AVA,Wed Jan 25 19:07:42 +0800 2023,咳咳，流浪地球3开始拍了吗？可以播了吗？实在是太想看了
6243294074,寄之以情自寄情,Wed Jan 25 17:12:17 +0800 2023,真的很好看[苦涩][苦涩][苦涩]一定要加油啊，一定要有3[苦涩]
2638949272,不是本人Not,Wed Jan 25 14:48:24 +0800 2023,第5个是@雷军 [开学季]
7002051659,薄雾与永昼,Wed Jan 25 12:39:39 +0800 2023,导儿！球3如果有刘启和朵朵不要换人啊导！
6877352127,无颜色不一样的烟火,Wed Jan 25 12:21:38 +0800 2023,#郭帆 球3拍了吗#
5703117259,少女小涵酱,Wed Jan 25 12:08:56 +0800 2023,所以第三部能不能速速提上日程[举手][色]
1419433244,YMM的小窝,Wed Jan 25 10:07:58 +0800 2023,郭导，你很棒！你拍的流浪地球系列也很棒！我家娃很喜欢你的作品！
5151228435,旅行者发现,Wed Jan 25 04:15:00 +0800 2023,加油＾０＾~ 希望看三的时候能有女朋友一起看
5388675036,茶系小猫,Mon Jan 30 12:52:11 +0800 2023,赶紧出三吧，我一定去看[打call]
1800971243,-张當當-,Mon Jan 30 12:21:00 +0800 2023,导演 感谢你给我们观众带来了这么好的电影！
7574086418,一心只想上王者的小鸟酱,Mon Jan 30 11:51:18 +0800 2023,快点吧  好期待3
5612442481,月头的石头,Mon Jan 30 10:42:17 +0800 2023,小破球[泪][泪]我的小破球！！！
6378189256,超过该吃吃,Mon Jan 30 09:28:22 +0800 2023,千万不要有易烊千玺
6605677307,阿泰尔11038,Mon Jan 30 07:54:00 +0800 2023,好好休息[泪]
3138283021,嗨我是阿抖啊,Mon Jan 30 07:33:10 +0800 2023,你值得！！！！！！！
6737550236,神樂_sss,Mon Jan 30 01:43:31 +0800 2023,真的超级想看破球3啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
7542282902,中新网6G冲浪选手,Mon Jan 30 01:00:17 +0800 2023,导演可以开一下自动回复吗[泪] 想发好多又怕一条发不完
7183062460,姑苏散人Kery,Mon Jan 30 00:57:58 +0800 2023,能不能把电影版三体给整出来？
3206527033,蜗牛懒懒爬,Sun Jan 29 23:33:34 +0800 2023,其他不说，你是真牛。流浪地球会再去看的，以后的新作品都会去支持。
5834827612,某某某_奋斗中,Sun Jan 29 23:25:21 +0800 2023,郭导注意休息啊！！
3185174410,VeraZhang_薇,Sun Jan 29 22:20:27 +0800 2023,你看见了么，别休息了，快拍三[doge]
1218773971,镜湖边的朽木,Sun Jan 29 22:16:12 +0800 2023,不得不说化缘大师手艺精湛，活好[doge][doge]
1084452145,野菊花有春天,Sun Jan 29 21:00:27 +0800 2023,导演剪切版！！
3558526400,一团云一座崆岛,Sun Jan 29 20:19:55 +0800 2023,说了你也不一定看到，特效很足，故事讲的很急但是电影院里屁股坐的疼，期待导剪版回味一下
6532566951,很爱甜馨,Sun Jan 29 20:16:04 +0800 2023,让我看那没删减的80分钟还有破球3快快提上日程！
1847327543,我想要的名字已被注册,Sun Jan 29 19:26:06 +0800 2023,请出DVD谢谢
7612154706,七号碳水怪,Sun Jan 29 18:51:02 +0800 2023,期待球三！但要注意身体啊郭导！身体是革命的本钱！[打call]
6350790230,魚肝油吼,Sun Jan 29 18:47:03 +0800 2023,实至名归[淚][淚]
6382961126,陨落计元,Sun Jan 29 18:32:57 +0800 2023,你将载入影史，太厉害了
1761628302,禅舞Lydia-愛執信,Sun Jan 29 18:28:06 +0800 2023,点击关注，总觉得未来要开始催更小破球3[偷乐]btw，郭导能上个含删减80分钟的版本吗[偷乐][偷乐]
6462377987,俊俊是菜鸟啊,Sun Jan 29 18:12:37 +0800 2023,确实希望出球三，但是希望不要请一些没有演技的流量明星，也不要请一些有很大争议的流量明星[允悲]
2980427315,人工小天真,Sun Jan 29 18:01:01 +0800 2023,我已经花钱买周边了！识相的就赶紧给我安排球3！[酷]
2810633592,一盒谬可,Sun Jan 29 17:14:32 +0800 2023,大家不着急，球3快上映了，球4在剪辑了，球5在拍摄了，球6剧本已经写好了
3866918644,吖泣aqi,Sun Jan 29 16:54:27 +0800 2023,期待流浪地球③，谢谢导演能拍出这么好的电影
5979143772,老少年的小甜心,Sun Jan 29 16:10:23 +0800 2023,神了，你太他娘会拍了！！！
6106413124,新冠病毒分子,Sun Jan 29 15:15:48 +0800 2023,还很年轻，继续努力，你们是未来
1413658864,芒果大佬166,Sun Jan 29 14:22:34 +0800 2023,郭帆导演，谢谢！
3940866302,姨妈家的芝麻糊,Sun Jan 29 13:40:27 +0800 2023,加油郭导！[打call][打call][打call]
3118855947,年华旧丹青,Sun Jan 29 12:12:33 +0800 2023,多活一百年，我对你最大的期望
6582677019,小超超睡不醒,Sun Jan 29 11:32:10 +0800 2023,郭导提个小意见哈、大叔的CG有点假[泪]没有别的意思[泪][泪]
6264096479,D道花香,Sun Jan 29 09:48:40 +0800 2023,非常感谢郭哥为国人奉献出高质量的科幻大片，说是超越好莱坞电影也不为过！
5375126442,不要闹oi,Sun Jan 29 08:05:30 +0800 2023,不要回答。。。
6752774655,豆豆的huanna,Sun Jan 29 04:18:06 +0800 2023,三体也可以拍[泪][泪][泪]
5674369550,我锥的吴呜呜,Sun Jan 29 03:01:41 +0800 2023,我想看球3[doge]
7041044414,宁波肉食水果供应,Sun Jan 29 02:45:53 +0800 2023,我已经刷了四遍了[泪]，3赶紧上！行不[泪]，新年快乐。。跪求了[泪]
6239128485,灋之独角,Sun Jan 29 01:50:05 +0800 2023,三我都不求了，我先求个二普拉斯，一人血书，看在海大校友和山东老乡的面子上早点出吧。要不天天脑子想剧情，天天晚上睡不着
2018805395,为乐者痴,Sun Jan 29 00:46:42 +0800 2023,牛[good][good][good]
6015720862,Cilly的梦想,Sat Jan 28 23:40:07 +0800 2023,郭导流浪地球3的群演有需要的时候吱一声
1230120697,回忆的专用大马甲,Sat Jan 28 23:06:50 +0800 2023,加油，期待第三部
1908808222,一克拉Joey,Mon Jan 30 15:09:07 +0800 2023,流浪地球2真的拍的好好！！看了幕后，发现真的很用心！
7790282140,XuoO學業志,Mon Jan 30 14:46:18 +0800 2023,可以考虑考虑三体[哈哈][哈哈][哈哈]，希望有生之年[泪][泪][泪]
7286786033,杨枝肝录,Mon Jan 30 14:40:23 +0800 2023,只要不被资本挟制就好
6610921081,亲爱的胡小白,Mon Jan 30 14:33:39 +0800 2023,西安路演可以抽中我吗！！
6610921081,亲爱的胡小白,Mon Jan 30 14:33:21 +0800 2023,我今天看到b站一个评论说能不能把郭导也数字生命一下，要不然4年一部小破球怕他拍不了20部……
1030990552,挚果果,Mon Jan 30 14:33:19 +0800 2023,第三部可以加入剧版三体的演员吗，特别推荐两位叶文洁的扮演者，王子文和陈瑾[抓狂]
6124158316,文武生斌f,Mon Jan 30 14:12:24 +0800 2023,导演辛苦了，但是有一说一，生产队的驴都不敢这么休息[doge]速速拍第三集[色][色][色]
5525765739,飘逸-X,Mon Jan 30 13:57:17 +0800 2023,都已经初九了 已经整整9天了 生产队的驴都不敢这么歇着 感觉更新下下一部
7556831659,Epistates,Mon Jan 30 12:47:12 +0800 2023,导剪版！导剪版！[doge]
2882713204,ZzzLindsay,Mon Jan 30 12:21:51 +0800 2023,球球了一定要拍3
6831731107,老猫meow2012,Mon Jan 30 12:21:36 +0800 2023,导演啥时候把三体拍出来，太想看水滴舰队在太空俯视地球，想看四维折叠，想看面壁的罗辑
5658640182,7Mngata,Mon Jan 30 11:54:16 +0800 2023,好看疯掉[泪][泪][泪][泪]有点出不来啊[泪][泪][泪]
1868203450,叶子的围脖2011,Mon Jan 30 11:51:55 +0800 2023,很震撼！好看。谢谢！
3729717580,IRISH-X,Mon Jan 30 11:34:39 +0800 2023,导剪版啥时候能上线
3218638741,想自闭一辈子的鬼,Mon Jan 30 11:05:32 +0800 2023,好好休息，养好身体，然后继续拍�3[打call][打call][打call]
3189318204,蒼月晨,Mon Jan 30 10:52:47 +0800 2023,3啥时候出？
7713180422,coco7713180422,Mon Jan 30 10:43:39 +0800 2023,空手套战狼[doge]
1793611350,悠仔娱乐,Mon Jan 30 10:11:26 +0800 2023,加油[冲刺]
1850700021,微粟粟,Mon Jan 30 09:59:52 +0800 2023,球3众筹吧，我一定会支持[作揖]
1850700021,微粟粟,Mon Jan 30 09:58:36 +0800 2023,郭导很帅呀，在下部电影里客串一下吧。昨天看了球2，真好。坐在电影院里，真自豪[嘻嘻][嘻嘻]
3008030931,曼m曼m_y,Mon Jan 30 09:52:23 +0800 2023,拜托，出3d版好吗？这电影2d实在是浪费了
5841188920,小破学舞了吗,Mon Jan 30 09:52:03 +0800 2023,？休了快十天，应该已经开始偷偷在拍小破球3了吧[开学季][开学季][开学季]我相信你4的剧本已经写好了，5的框架已经做好了吧，6的计划已经做出来了吧，7的提议已经准备好了吧，8的版号已经报上去了吧[开学季][开学季][开学季]
1915657533,帕丽斯G,Mon Jan 30 09:49:06 +0800 2023,求解答：50+航天员的飞行器飞的这么快 感觉像快闪到了月球 那前面那电梯为啥又那么慢呢？
2112943170,小狐狸喵贝卡,Mon Jan 30 09:43:44 +0800 2023,不管不管，反正要看3，郭导听见了没有？
7601906904,里莫兰,Mon Jan 30 09:08:28 +0800 2023,《你不会睡了吧，我睡不着》
1759198553,苗苗_喵,Mon Jan 30 08:54:28 +0800 2023,导演你睡睡觉吧
6735170062,大盘鸡伴面,Mon Jan 30 08:44:28 +0800 2023,注意身体啊郭导，我还等着小破球3看呢
6506880273,帷幕-xu,Mon Jan 30 08:21:45 +0800 2023,说好的回本就拍三，您可不能食言哦[打call][打call][打call]
1832874755,TracyGarden,Mon Jan 30 05:34:37 +0800 2023,感谢球2把新西兰作为首映国家[笑哈哈]看完还想再刷[羞嗒嗒]记得球3也要第一批来哦，疫情好几年回不了国总算有个激动的时刻。 听说了国内被偷票房的事情了不要担心，是金子总会发光！
7493736737,易烊千玺粉丝回我一次他糊一年,Mon Jan 30 03:50:20 +0800 2023,流浪地球3拍完了郭导！！！！
3748112160,杨樂安啊,Mon Jan 30 03:49:12 +0800 2023,非常非常棒的电影，作为普通观众，只能用二刷和推荐给好友的方式尽力支持，这个系列的电影是中国科幻电影的希望。大众期待的电影、电视剧或者其他艺术作品也是这样，真的用实力说话去吸引和感动人们，而不是那种盛行已久的流量和娱乐化：依靠低级趣味、未经雕琢的演技和无节制注入的资本而产生的东西。
7739710687,爱听歌的清洁工,Mon Jan 30 02:31:37 +0800 2023,小破球加油！！！ 想看第三部，中国科幻电影的火种要延续下去
6935560207,BDS以色列,Mon Jan 30 02:16:01 +0800 2023,希望今后的电影彻底去美国化—美资，美国演员，美化美国。
2437157410,种花家么么哒,Mon Jan 30 01:29:52 +0800 2023,郭导[单身狗]我发了一条发不了第二条[单身狗]我只能这里留言了。英语的不公平是直接用unfair，不是用not fair。虽然意思通，但是很Chinglish➕很奇怪[单身狗]
1676001070,王小妞儿妞,Mon Jan 30 01:16:36 +0800 2023,今天起早陪家里人看了一遍，晚上又陪闺蜜看了一遍
6576384829,witherintothetruth,Mon Jan 30 00:36:38 +0800 2023,期待第三部[流浪地球2][流浪地球2][流浪地球2]
6527389228,KSI_小甜伞,Mon Jan 30 00:33:46 +0800 2023,你这部电影，真的很牛[赞][赞][赞]
1752922932,七叶草He遇见你,Mon Jan 30 00:31:44 +0800 2023,我们都想看小破球3[锦鲤附体][锦鲤附体][锦鲤附体][锦鲤附体]
1624082155,宁馨儿1919,Mon Jan 30 00:23:33 +0800 2023,支持数字生命卡特辑！//@猪场日常_:真的，多80分钟的版本放U盘里卖，跟数字生命卡绑着卖，我还能再买一次[抱一抱][抱一抱][抱一抱][抱一抱]给我出！！[团圆兔]//@丨黑米哥哥丨:郭导80分钟的删减后面会考虑全部放出来出特别版吗[苦涩][苦涩]
1356633722,休假的小太阳,Sun Jan 29 23:56:56 +0800 2023,郭师傅，我想学化缘[doge]
2039589415,刘辰一,Sun Jan 29 23:46:48 +0800 2023,[笑cry]
3932078286,不想做设计的Achilles,Sun Jan 29 23:41:27 +0800 2023,郭导，请问票房大概多少不亏啊？大家都希望流浪地球3，4，5
1805364152,UnaMattina2021,Sun Jan 29 23:40:55 +0800 2023,你发这个会更看不过来了。享受疾风吧[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry]
6025770989,Lumos2015,Sun Jan 29 23:39:16 +0800 2023,很棒了，谢谢你
1934435582,邢行形行,Sun Jan 29 23:31:38 +0800 2023,[收到]
7291728914,就剩小音了,Sun Jan 29 23:24:33 +0800 2023,虽然但是郭导记得休息好，身体才是革命的本钱，有一个好的身体才能拍出更好的电影，我们都很期待球3[爱你]
6021340170,小绿皮蛙,Sun Jan 29 23:22:34 +0800 2023,[心][心][心][心]郭导拍得不错！真的好期待能看到流浪地球3呀！
7348501648,许vae松鼠,Sun Jan 29 23:09:11 +0800 2023,你会不会赚钱啊，只会拍电影吗？[赞][doge]球3别用流量明星能省钱[赞][doge]
6443192050,flypluss,Sun Jan 29 23:02:30 +0800 2023,别休息了，快怕3吧（哈哈哈哈哈哈哈哈
7798033243,叽里咕噜噶噶噶,Sun Jan 29 22:56:45 +0800 2023,虽然科幻片不是现实科学纪录片。但是既然请了这么多顾问，能不能公开详细一点的片中科学概念设定啊？[哆啦A梦害怕]真的很好奇！
5855560555,纸条上de秘密,Sun Jan 29 22:56:09 +0800 2023,很喜欢[打call][打call]
6446092123,丽丽小丸子0927,Sun Jan 29 22:55:45 +0800 2023,中国电影关键里程碑
7483779522,爱汽水的猪猪,Sun Jan 29 22:44:36 +0800 2023,啊等我明天看完就给导演发感想
3504154715,一天喝八杯水最好,Sun Jan 29 22:33:02 +0800 2023,导我想看被剪掉的80分钟[泪][泪][泪]
6386254206,吞风吻雨葬落日啊,Sun Jan 29 22:30:06 +0800 2023,太棒了
1952621261,醣哒邺,Sun Jan 29 22:19:41 +0800 2023,加油
3894051133,时光过客500,Sun Jan 29 22:07:47 +0800 2023,回复啥！[doge]赶紧加班弄球3！中国科幻迷等着吃大餐呢！[doge][doge]
5228955660,宿疏桐,Sun Jan 29 21:56:48 +0800 2023,我想付费看删减
2907008907,一碗幸福糖,Sun Jan 29 21:32:16 +0800 2023,导演，虽然期待球三，也要注意健康，毕竟你健康了，我才可以看到球三四五六……部[doge][心]
2681457240,连城-破,Sun Jan 29 21:24:36 +0800 2023,郭导 我就有一个问题: 炸月球之前 全体宇航员在空间站里立正那一幕 脚步声好大 我记得宇航员采访说空间站里连跑步机都不能使劲
6478143614,猪和蛋0001,Sun Jan 29 21:19:31 +0800 2023,真的很好看[开学季]
5138537996,今天又是见证历史的一天hiahia,Sun Jan 29 21:16:23 +0800 2023,郭导加油！
3462298212,上幼儿园不能睡觉了小姣姣,Sun Jan 29 21:12:10 +0800 2023,好看，真的好看，准备三刷了
6316949033,亭开心的一天,Sun Jan 29 21:10:10 +0800 2023,一定会有球3是不是？是不是？
1010809137,Mtwzser,Sun Jan 29 20:50:25 +0800 2023,想清静嘛？告诉你个方法！只要赶紧把流浪地球3上了，你就不会在说到催流浪地球3的私信了，因为你会收到催流浪地球4的私信[doge][doge][doge]
5614968980,我又不是故事大王x,Sun Jan 29 20:50:25 +0800 2023,别休息了，起来拍3
5849354150,折花的小星星,Sun Jan 29 20:38:41 +0800 2023,郭导！！！小破球他爸！！！！把那80分钟放出来好不好！！！[苦涩][苦涩][苦涩][苦涩][流浪地球2]
7366783948,金猪报喜999,Sun Jan 29 20:23:06 +0800 2023,郭导你是最棒的
7772069777,横风吹雨入楼斜,Sun Jan 29 20:20:05 +0800 2023,郭导你好棒！！！[给力]
5996295783,无限期退出微信朋友圈,Sun Jan 29 20:18:47 +0800 2023,加油[爱你]期待《流浪地球3》
2454919801,小卷子和假发子-,Sun Jan 29 20:16:44 +0800 2023,郭导加油
1232789067,如水为道,Sun Jan 29 20:15:43 +0800 2023,开一个众筹吧我可以提前把流浪三的电影票付了，虽然我只能买五张但是上映了我可以在看五次
2856040244,仰望或者,Sun Jan 29 20:09:10 +0800 2023,可以整个无删减版上下集吗
6435933893,Je·te·veux,Sun Jan 29 19:58:35 +0800 2023,果然好多催更哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈又好笑又感动[doge]
6715534186,力子同学今天开心了嘛,Sun Jan 29 19:48:33 +0800 2023,郭导，睡了嘛，我是你的闹钟人[可爱]
5270448177,鱼四不胖Ovo,Sun Jan 29 19:41:12 +0800 2023,2都看完好几天了，3什么时候上映，麻溜的啊[喵喵][喵喵][喵喵][喵喵]
